Date,High Temp: Actual,High Temp: Historic Avg,High Temp: Record,Low Temp: Actual,Low Temp: Historic Avg,Low Temp: Record,Day Average Temp: Actual,Day Average Temp: Historic Avg,Day Average Temp: Record,Precipitation (past 24 hours from 00:10:00): Actual,Precipitation (past 24 hours from 00:10:00): Historic Avg,Precipitation (past 24 hours from 00:10:00): Record,Dew Point: Actual,Dew Point: Historic Avg,Dew Point: Record,High: Actual,High: Historic Avg,High: Record,Low: Actual,Low: Historic Avg,Low: Record,Average: Actual,Average: Historic Avg,Average: Record,Max Wind Speed: Actual,Max Wind Speed: Historic Avg,Max Wind Speed: Record,Visibility: Actual,Visibility: Historic Avg,Visibility: Record,Sea Level Pressure: Actual,Sea Level Pressure: Historic Avg,Sea Level Pressure: Record
2015-08-15,86.0,85.3,0.0,81.0,76.8,0.0,83.52,81.0,0.0,0.0,0.6,0.0,77.32,0.0,0.0,79.0,0.0,0.0,75.0,0.0,0.0,77.32,0.0,0.0,16.0,0.0,0.0,3.0,0.0,0.0,29.78,0.0,0.0
2015-08-16,88.0,85.3,0.0,81.0,76.8,0.0,84.03,81.0,0.0,0.0,0.6,0.0,77.28,0.0,0.0,79.0,0.0,0.0,75.0,0.0,0.0,77.28,0.0,0.0,15.0,0.0,0.0,3.0,0.0,0.0,29.81,0.0,0.0
2015-08-17,86.0,85.3,0.0,81.0,76.8,0.0,83.35,81.0,0.0,0.0,0.6,0.0,77.52,0.0,0.0,79.0,0.0,0.0,75.0,0.0,0.0,77.52,0.0,0.0,14.0,0.0,0.0,3.0,0.0,0.0,29.78,0.0,0.0
2015-08-18,88.0,85.3,0.0,79.0,76.8,0.0,84.1,81.0,0.0,0.0,0.6,0.0,77.0,0.0,0.0,79.0,0.0,0.0,75.0,0.0,0.0,77.0,0.0,0.0,14.0,0.0,0.0,3.0,0.0,0.0,29.81,0.0,0.0
2015-08-19,88.0,85.3,0.0,81.0,76.8,0.0,85.4,81.0,0.0,0.0,0.6,0.0,76.83,0.0,0.0,79.0,0.0,0.0,75.0,0.0,0.0,76.83,0.0,0.0,14.0,0.0,0.0,3.0,0.0,0.0,29.84,0.0,0.0
2015-08-20,88.0,85.4,0.0,81.0,76.8,0.0,85.21,81.0,0.0,0.0,0.6,0.0,75.94,0.0,0.0,77.0,0.0,0.0,73.0,0.0,0.0,75.94,0.0,0.0,15.0,0.0,0.0,3.0,0.0,0.0,29.84,0.0,0.0
2015-08-21,88.0,85.4,0.0,81.0,76.8,0.0,85.03,81.0,0.0,0.0,0.6,0.0,76.58,0.0,0.0,79.0,0.0,0.0,73.0,0.0,0.0,76.58,0.0,0.0,16.0,0.0,0.0,6.0,0.0,0.0,29.84,0.0,0.0
2015-08-22,88.0,85.4,0.0,81.0,76.8,0.0,85.0,81.0,0.0,0.0,0.6,0.0,76.82,0.0,0.0,77.0,0.0,0.0,75.0,0.0,0.0,76.82,0.0,0.0,18.0,0.0,0.0,4.0,0.0,0.0,29.78,0.0,0.0
2015-08-23,88.0,85.4,0.0,82.0,76.8,0.0,85.06,81.0,0.0,0.0,0.6,0.0,77.06,0.0,0.0,81.0,0.0,0.0,73.0,0.0,0.0,77.06,0.0,0.0,17.0,0.0,0.0,6.0,0.0,0.0,29.81,0.0,0.0
2015-08-24,88.0,85.5,0.0,79.0,76.8,0.0,84.03,81.0,0.0,0.0,0.6,0.0,76.44,0.0,0.0,77.0,0.0,0.0,73.0,0.0,0.0,76.44,0.0,0.0,14.0,0.0,0.0,5.0,0.0,0.0,29.84,0.0,0.0
2015-08-25,86.0,85.5,0.0,79.0,76.7,0.0,81.81,81.0,0.0,0.0,0.6,0.0,77.0,0.0,0.0,77.0,0.0,0.0,77.0,0.0,0.0,77.0,0.0,0.0,15.0,0.0,0.0,3.0,0.0,0.0,29.78,0.0,0.0
2015-08-26,88.0,85.5,0.0,82.0,76.7,0.0,85.21,81.0,0.0,0.0,0.6,0.0,76.27,0.0,0.0,77.0,0.0,0.0,75.0,0.0,0.0,76.27,0.0,0.0,14.0,0.0,0.0,3.0,0.0,0.0,29.78,0.0,0.0
2015-08-27,88.0,85.6,0.0,82.0,76.7,0.0,85.14,81.0,0.0,0.0,0.6,0.0,76.43,0.0,0.0,79.0,0.0,0.0,75.0,0.0,0.0,76.43,0.0,0.0,14.0,0.0,0.0,4.0,0.0,0.0,29.75,0.0,0.0
2015-08-28,82.0,85.6,0.0,79.0,76.7,0.0,80.41,81.0,0.0,0.0,0.6,0.0,77.53,0.0,0.0,79.0,0.0,0.0,77.0,0.0,0.0,77.53,0.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,29.78,0.0,0.0
2015-08-29,88.0,85.7,0.0,79.0,76.7,0.0,82.47,81.0,0.0,0.0,0.5,0.0,76.88,0.0,0.0,79.0,0.0,0.0,75.0,0.0,0.0,76.88,0.0,0.0,12.0,0.0,0.0,3.0,0.0,0.0,29.75,0.0,0.0
2015-08-30,84.0,85.7,0.0,79.0,76.7,0.0,80.81,81.0,0.0,0.0,0.5,0.0,75.63,0.0,0.0,77.0,0.0,0.0,75.0,0.0,0.0,75.63,0.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,29.78,0.0,0.0
2015-08-31,88.0,85.8,0.0,79.0,76.7,0.0,82.97,81.0,0.0,0.0,0.5,0.0,76.45,0.0,0.0,79.0,0.0,0.0,75.0,0.0,0.0,76.45,0.0,0.0,16.0,0.0,0.0,3.0,0.0,0.0,29.81,0.0,0.0
